Cost Comparison of On-Prem IT vs. Public Cloud for Google Demo Customer
,
Applied Filters
None
,
Additional Settings
Public Clouds Included,GCVE
Compare On-Prem IT as Configured to GCVE including only powered on VMs with rightsizing,No
,
On-Prem IT Cloud Simulator Settings
Physical Host System Cost,"$8,000"
Hardware/ Software Depreciation Term,5 years
Shared Storage Cost/ GB,$6.00
Average Host RAM Cost/ GB,$24.00
vSphere Support,Production
Hypervisor/ELA Discount,15%
Annual License Cost/ VM,$350
Annual License Cost/ Host,"$12,000"
Environmental Costs Excluded,No
Average Watts/ Host,"430"
Cost/ kWh Electricity,$0.105
Cooling to Power Ratio,"1.8"
,
Google Cloud VMware Engine Simulator Settings
Maximum CPU Oversubscription,Optimal - Hosts by CPU Demand
Dedupe / Compression Ratio,3:1
Storage Faults To Tolerate (FTT) / RAID,FTT 1 (Raid 1)
Allow VMware Horizon,Yes
GCP Location,Los Angeles (us-west2)
Term Length,3 Years
Secondary Storage Type,Google Cloud Storage
Secondary Storage Size (GB),"1,024 GB"
,
Rightsizing Criteria
Instance Rightsizing,
Rightsize VMs using,99th %-ile vCPU and Peak vRAM Usage
Additional vCPU Headroom,0%
Do not resize below CPU and Memory reservations,No
,
Cluster Rightsizing,
Additional vCPU Headroom,Current vCPU Peak Demand
Additional vRAM Headroom,Current vRAM Peak Usage
Additional Storage Headroom,Current Storage Configured
,
Other Rightsizing,
Rightsize VMs using,99th %-ile vCPU and Peak vRAM Usage
Do not resize below CPU and Memory reservations,No
Extra vCPU Headroom,0%
Extra vRAM Headroom,0%
Extra Storage (GB),"0"
,
Summary Table Data,
Cloud,Total VMs,Supported VMs,Cost of On Prem-IT Portion as Configured,Average Cost /VM for On Prem-IT Portion as Configured,Cost of Public Cloud Portion as Configured,Average Cost /VM for Public Cloud Portion as Configured,Total Cost as Configured,Overall Average Cost /VM as Configured,Cost of On Prem-IT Portion Rightsized,Average Cost /VM for On Prem-IT Portion Rightsized,Cost of Public Cloud Portion Rightsized,Average Cost /VM for Public Cloud Portion Rightsized,Total Cost Rightsized,Overall Average Cost /VM Rightsized
On-Prem IT,629,629,1117796,1777,0,0,1117796,1777,1114265,1771,0,0,1114265,1771
GCVE,629,629,0,0,948990,1508,948990,1508,0,0,948990,1508,948990,1508
,
Table Data
VM Name,Tags,VM State,Guest OS,On-Prem IT VM Cost /Year ($),On-Prem IT Adjusted Consumed VM Cost / Year ($),On-Prem IT VM Cost /Year As Configured ($),On-Prem IT VM Cost /Year Rightsized ($),Google Cloud VMware Engine As Configured ($),Google Cloud VMware Engine Rightsized ($),vCPU,vCPU Peak Usage (%),vCPU 99th %-ile Usage (%),vCPU 95th %-ile Usage (%),vRAM (GB),vRAM Peak Usage (%),Peak IOPS,Peak Reads,Peak Writes,Peak Latency (ms),vDisk Capacity (GB),vCenter Name,Cluster Name
VM-86491,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2003 Standard (32-bit),842,842,842,842,Supported,Supported,2,100,69,50,2.00,100,6263,5057,2039,2293,40.00,demo.google.com,Cluster-c473761
VM-3300830,PoweredOn,Powered On,Red Hat Enterprise Linux 5 (32-bit),773,763,773,763,Supported,Supported,2,16,14,7,1.00,41,157,148,63,21,20.00,demo.google.com,Cluster-c473761
VM-122302,Hadoop;PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1025,1000,1025,1000,Supported,Supported,4,100,6,2,16.00,100,2973,2972,1085,3644,80.00,demo.google.com,Cluster-c473761
VM-2644048,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1549,1500,1549,1500,Supported,Supported,8,77,20,13,24.00,100,2656,1240,2115,1650,220.00,demo.google.com,Cluster-c473761
VM-3298913,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),931,915,931,915,Supported,Supported,4,75,32,4,4.00,100,1717,1653,752,1067,60.00,demo.google.com,Cluster-c473761
VM-122742,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1915,1915,1915,1915,Supported,Supported,1,,,,2.00,,,,,,360.00,demo.google.com,Cluster-c473761
VM-2876289,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),13119,13070,13119,13070,Supported,Supported,8,65,18,12,16.00,100,7846,3676,4740,3253,3650.00,demo.google.com,Cluster-c473761
VM-2631243,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1470,1470,1470,1470,Supported,Supported,12,,,,64.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-1322837,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1219,1219,1219,1219,Supported,Supported,2,,,,4.00,,,,,,150.00,demo.google.com,Cluster-c473761
VM-3169289,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),941,941,941,941,Supported,Supported,2,,,,8.00,,,,,,65.00,demo.google.com,Cluster-c473761
VM-718580,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1754,1754,1754,1754,Supported,Supported,4,,,,8.00,,,,,,301.00,demo.google.com,Cluster-c473761
VM-3300577,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1759,1739,1759,1739,Supported,Supported,4,37,30,26,12.00,87,602,590,148,38,300.00,demo.google.com,Cluster-c473761
VM-123054,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),7646,7646,7646,7646,Supported,Supported,2,,,,8.00,,,,,,2050.00,demo.google.com,Cluster-c473761
VM-34462,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1142,1142,1142,1142,Supported,Supported,4,,,,8.00,,,,,,120.00,demo.google.com,Cluster-c473761
VM-414376,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1397,1388,1397,1388,Supported,Supported,2,100,22,10,8.00,100,932,924,472,2495,200.00,demo.google.com,Cluster-c473761
VM-2874035,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),2444,2444,2444,2444,Supported,Supported,4,,,,16.00,,,,,,500.00,demo.google.com,Cluster-c473761
VM-122336,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1100,1100,1100,1100,Supported,Supported,4,,,,4.00,,,,,,110.00,demo.google.com,Cluster-c473761
VM-433973,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1075,1075,1075,1075,Supported,Supported,4,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-2950524,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),924,908,924,908,Supported,Supported,4,100,39,33,16.00,100,342,334,92,1178,50.00,demo.google.com,Cluster-c473761
VM-3231883,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),941,941,941,941,Supported,Supported,2,,,,8.00,,,,,,65.00,demo.google.com,Cluster-c473761
VM-3279807,PoweredOn,Powered Off,Red Hat Enterprise Linux 6 (64-bit),16505,16505,16505,16505,Supported,Supported,12,,,,80.00,,,,,,4600.00,demo.google.com,Cluster-c473761
VM-113491,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),7885,7885,7885,7885,Supported,Supported,8,,,,32.00,,,,,,2090.00,demo.google.com,Cluster-c472963
VM-473751_replica,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1557,1557,1557,1557,Supported,Supported,2,,,,4.00,,,,,,250.00,demo.google.com,Cluster-c473761
VM-122634,Hadoop;PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),868,868,868,868,Supported,Supported,1,100,5,3,2.00,100,782,537,776,1379,50.00,demo.google.com,Cluster-c473761
VM-122754,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 (32-bit),767,767,767,767,Supported,Supported,1,,,,2.00,,,,,,20.00,demo.google.com,Cluster-c473761
VM-875839,PoweredOn,Powered Off,FreeBSD (64-bit),780,780,780,780,Supported,Supported,2,,,,4.00,,,,,,20.00,demo.google.com,Cluster-c473761
VM-2716965,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),847,847,847,847,Supported,Supported,2,,,,4.00,,,,,,40.00,demo.google.com,Cluster-c473761
VM-848312,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1247,1247,1247,1247,Supported,Supported,4,,,,8.00,,,,,,151.00,demo.google.com,Cluster-c473761
VM-2717129,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),2023,2023,2023,2023,Supported,Supported,16,,,,64.00,,,,,,314.00,demo.google.com,Cluster-c473761
VM-3028160,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1735,1735,1735,1735,Supported,Supported,4,,,,16.00,,,,,,290.00,demo.google.com,Cluster-c862031
VM-1295378,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1811,1811,1811,1811,Supported,Supported,2,,,,12.00,,,,,,320.00,demo.google.com,Cluster-c344303
VM-2600282,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1701,1701,1701,1701,Supported,Supported,4,,,,16.00,,,,,,280.00,demo.google.com,Cluster-c473761
VM-2859262,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),913,913,913,913,Supported,Supported,8,,,,4.00,,,,,,45.00,demo.google.com,Cluster-c344303
VM-2444049,PoweredOn,Powered Off,Red Hat Enterprise Linux 7 (64-bit),1035,1035,1035,1035,Supported,Supported,1,,,,1.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-1454305,PoweredOn,Powered On,Red Hat Enterprise Linux 6 (64-bit),924,914,924,914,Supported,Supported,2,70,1,1,8.00,94,272,262,16,65,60.00,demo.google.com,Cluster-c473761
VM-122353,Hadoop;PoweredOn,Powered On,Other Linux (64-bit),915,903,915,903,Supported,Supported,2,62,2,1,4.00,61,692,663,63,3026,60.00,demo.google.com,Cluster-c473761
VM-2957014,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),8613,8613,8613,8613,Supported,Supported,4,,,,16.00,,,,,,2326.00,demo.google.com,Cluster-c344303
VM-448619,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1219,1219,1219,1219,Supported,Supported,2,,,,4.00,,,,,,150.00,demo.google.com,Cluster-c473761
VM-641263,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),3303,3303,3303,3303,Supported,Supported,2,100,88,69,28.00,100,3561,3560,3207,3732,751.00,demo.google.com,Cluster-c473761
VM-2859238_replica,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),3705,3705,3705,3705,Supported,Supported,2,,,,28.00,,,,,,870.00,demo.google.com,Cluster-c472963
VM-2962951,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1750,1750,1750,1750,Supported,Supported,4,,,,8.00,,,,,,300.00,demo.google.com,Cluster-c473761
VM-3226386,PoweredOn,Powered Off,Microsoft Windows Server 2016 (64-bit),5568,5568,5568,5568,Supported,Supported,4,,,,8.00,,,,,,1430.00,demo.google.com,Cluster-c473761
VM-15196,PoweredOn,Powered Off,Other Linux (32-bit),698,698,698,698,Supported,Supported,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-1962761,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1350,1350,1350,1350,Supported,Supported,4,,,,40.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-163498,PoweredOn,Powered Off,Microsoft Windows Server 2008 (32-bit),4094,4094,4094,4094,Supported,Supported,2,,,,4.00,,,,,,1001.00,demo.google.com,Cluster-c473761
VM-1294234,PoweredOn,Powered Off,Other Linux (32-bit),698,698,698,698,Supported,Supported,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-3166030,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1300,1267,1300,1267,Supported,Supported,12,100,59,41,56.00,100,1794,1145,1787,3956,115.00,demo.google.com,Cluster-c473761
VM-1764255,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1075,1075,1075,1075,Supported,Supported,4,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-2605107,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),982,982,982,982,Supported,Supported,2,,,,4.00,,,,,,80.00,demo.google.com,Cluster-c862031
VM-892325,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1349,1349,1349,1349,Supported,Supported,6,,,,32.00,,,,,,160.00,demo.google.com,Cluster-c344303
VM-2784331,PoweredOn,Powered On,Linux 3.10.0-957.el7.x86_64 CentOS Linux release 7.6.1810 (Core) ,1037,1037,1037,1037,Supported,Supported,1,7,2,1,2.00,92,10,3,10,189,100.00,demo.google.com,Cluster-c473761
VM-122371,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1144,1144,1144,1144,Supported,Supported,6,,,,16.00,,,,,,110.00,demo.google.com,Cluster-c473761
VM-775036,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),940,940,940,940,Supported,Supported,4,,,,8.00,,,,,,60.00,demo.google.com,Cluster-c862031
VM-1851743,PoweredOn,Powered Off,Other Linux (64-bit),4196,4196,4196,4196,Supported,Supported,4,,,,8.00,,,,,,1024.00,demo.google.com,Cluster-c862031
VM-122718,Hadoop;PoweredOn;win2008on;windows_power_on,Powered On,Microsoft Windows Server 2008 (32-bit),1440,1415,1440,1415,Supported,Supported,4,100,24,14,20.00,100,1692,1686,856,1058,200.00,demo.google.com,Cluster-c473761
VM-1294232,PoweredOn,Powered Off,Other Linux (32-bit),698,698,698,698,Supported,Supported,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-1991550,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1228,1203,1228,1203,Supported,Supported,4,74,17,6,16.00,100,1972,1968,1388,2077,140.00,demo.google.com,Cluster-c473761
VM-3178933,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),13052,13052,13052,13052,Supported,Supported,2,,,,8.00,,,,,,3650.00,demo.google.com,Cluster-c473761
VM-1454307,PoweredOn,Powered On,Red Hat Enterprise Linux 6 (64-bit),924,902,924,902,Supported,Supported,2,9,0,0,8.00,23,8,0,8,73,60.00,demo.google.com,Cluster-c473761
VM-427172,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),982,982,982,982,Supported,Supported,2,,,,4.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-1200373,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),813,813,813,813,Supported,Supported,2,,,,4.00,,,,,,30.00,demo.google.com,Cluster-c473761
VM-1991627,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1532,1516,1532,1516,Supported,Supported,4,100,43,29,16.00,100,4261,4228,1280,2208,230.00,demo.google.com,Cluster-c473761
VM-3188949,PoweredOn,Powered Off,Other Linux (32-bit),698,698,698,698,Supported,Supported,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-427165,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),982,982,982,982,Supported,Supported,2,,,,4.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-1486025,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1126,1085,1126,1085,Supported,Supported,8,64,31,22,16.00,100,1438,1395,1405,1774,100.00,demo.google.com,Cluster-c473761
VM-122687,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 (64-bit),783,783,783,783,Supported,Supported,1,,,,2.00,,,,,,25.00,demo.google.com,Cluster-c473761
VM-2753859_replica,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1007,1007,1007,1007,Supported,Supported,4,,,,8.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-2339042,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),915,915,915,915,Supported,Supported,2,,,,4.00,,,,,,60.00,demo.google.com,Cluster-c862031
VM-442584,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1329,1320,1329,1320,Supported,Supported,2,100,14,6,8.00,100,3283,3282,817,1876,180.00,demo.google.com,Cluster-c473761
VM-869280,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),5704,5704,5704,5704,Supported,Supported,4,,,,16.00,,,,,,1465.00,demo.google.com,Cluster-c473761
VM-2186534,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1016,1016,1016,1016,Supported,Supported,2,,,,4.00,,,,,,90.00,demo.google.com,Cluster-c344303
VM-874035,PoweredOn,Powered Off,FreeBSD (64-bit),780,780,780,780,Supported,Supported,2,,,,4.00,,,,,,20.00,demo.google.com,Cluster-c473761
VM-603021_replica,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1108,1108,1108,1108,Supported,Supported,8,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-446044,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),902,902,902,902,Supported,Supported,1,,,,2.00,,,,,,60.00,demo.google.com,Cluster-c862031
VM-123078,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1295,1246,1295,1246,Supported,Supported,8,45,23,16,16.00,100,2052,2045,876,1385,150.00,demo.google.com,Cluster-c473761
VM-2779962,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1645,1645,1645,1645,Supported,Supported,1,,,,2.00,,,,,,280.00,demo.google.com,Cluster-c862031
VM-101431,PoweredOn,Powered Off,Other Linux (32-bit),698,698,698,698,Supported,Supported,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-480495,PoweredOn;PowerOn/Win2008R2;wave1;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),973,915,973,915,Supported,Supported,8,43,12,5,8.00,100,803,696,799,737,60.00,demo.google.com,Cluster-c473761
VM-2717130,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1200,1200,1200,1200,Supported,Supported,4,,,,8.00,,,,,,137.00,demo.google.com,Cluster-c473761
VM-907024,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),2977,2977,2977,2977,Supported,Supported,2,,,,12.00,,,,,,665.00,demo.google.com,Cluster-c472963
VM-2186157,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),940,940,940,940,Supported,Supported,4,,,,8.00,,,,,,60.00,demo.google.com,Cluster-c473761
VM-877249,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1108,1108,1108,1108,Supported,Supported,8,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-3281612,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1278,1278,1278,1278,Supported,Supported,4,,,,8.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-3166252,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1300,1267,1300,1267,Supported,Supported,12,100,64,45,56.00,100,1729,1515,1729,2701,115.00,demo.google.com,Cluster-c473761
VM-1152114,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1093,1077,1093,1077,Supported,Supported,4,100,42,34,16.00,100,801,645,795,1110,100.00,demo.google.com,Cluster-c473761
VM-2534187,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),930,873,930,873,Supported,Supported,8,8,2,1,4.00,100,232,226,55,1144,50.00,demo.google.com,Cluster-c473761
VM-3296306,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1246,1246,1246,1246,Supported,Supported,2,100,75,45,16.00,100,1791,1642,1038,1428,150.00,demo.google.com,Cluster-c473761
VM-1938831,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1151,1126,1151,1126,Supported,Supported,4,92,17,6,12.00,100,2682,2207,1434,5506,120.00,demo.google.com,Cluster-c473761
VM-31791,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),2258,2217,2258,2217,Supported,Supported,8,100,31,17,16.00,100,3872,3332,2024,861,435.00,demo.google.com,Cluster-c473761
VM-2791620,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1819,1819,1819,1819,Supported,Supported,4,,,,16.00,,,,,,315.00,demo.google.com,Cluster-c344303
VM-442587,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1228,1219,1228,1219,Supported,Supported,2,100,24,14,8.00,100,5132,5124,668,2738,150.00,demo.google.com,Cluster-c473761
VM-2058802,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1075,1075,1075,1075,Supported,Supported,4,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-3232100,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1300,1300,1300,1300,Supported,Supported,12,,,,56.00,,,,,,115.00,demo.google.com,Cluster-c473761
VM-414313,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),834,834,834,834,Supported,Supported,1,,,,2.00,,,,,,40.00,demo.google.com,Cluster-c862031
VM-1454306,PoweredOn,Powered On,Red Hat Enterprise Linux 6 (64-bit),924,915,924,915,Supported,Supported,2,27,1,1,8.00,95,9,4,9,105,60.00,demo.google.com,Cluster-c473761
VM-1540023,PoweredOn,Powered Off,Microsoft Windows Server 2016 (64-bit),5586,5586,5586,5586,Supported,Supported,4,,,,16.00,,,,,,1430.00,demo.google.com,Cluster-c862031
VM-1406658,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),922,922,922,922,Supported,Supported,8,,,,8.00,,,,,,45.00,demo.google.com,Cluster-c344303
VM-1962777,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1297,1297,1297,1297,Supported,Supported,3,,,,20.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-1721460,PoweredOn,Powered Off,Ubuntu Linux (64-bit),1717,1717,1717,1717,Supported,Supported,1,,,,4.00,,,,,,300.00,demo.google.com,Cluster-c473761
VM-1831092,"",Powered Off,Oracle Solaris 10 (64-bit),775,775,775,775,Supported,Supported,2,,,,2.00,,,,,,20.00,demo.google.com,Cluster-c473761
VM-892357,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1349,1349,1349,1349,Supported,Supported,6,,,,32.00,,,,,,160.00,demo.google.com,Cluster-c344303
VM-603018,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1108,1108,1108,1108,Supported,Supported,8,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c862031
VM-707,PoweredOn,Powered On,CentOS 4/5/6 (32-bit),965,965,965,965,Supported,Supported,1,100,1,1,0.25,99,219,214,20,8670,80.00,demo.google.com,Cluster-c473761
VM-1053701,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),6117,6117,6117,6117,Supported,Supported,2,,,,4.00,,,,,,1600.00,demo.google.com,Cluster-c473761
VM-3233309,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1300,1259,1300,1259,Supported,Supported,12,100,53,27,56.00,100,1803,1151,1762,1179,115.00,demo.google.com,Cluster-c473761
VM-3166011,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1300,1300,1300,1300,Supported,Supported,12,100,100,53,56.00,100,1771,1449,1688,1047,115.00,demo.google.com,Cluster-c473761
VM-2186165,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1007,1007,1007,1007,Supported,Supported,4,,,,8.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-123081,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1431,1415,1431,1415,Supported,Supported,4,62,32,9,16.00,100,1077,1077,622,1497,200.00,demo.google.com,Cluster-c473761
VM-1551662,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1059,1059,1059,1059,Supported,Supported,2,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-1991547,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1228,1203,1228,1203,Supported,Supported,4,86,22,7,16.00,100,4918,4911,1371,3115,140.00,demo.google.com,Cluster-c473761
VM-2183584,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),2984,2968,2984,2968,Supported,Supported,8,100,69,64,16.00,100,3850,2338,1948,1748,650.00,demo.google.com,Cluster-c473761
VM-3292780,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),868,868,868,868,Supported,Supported,1,100,94,2,2.00,100,4139,4139,930,5245,50.00,demo.google.com,Cluster-c473761
VM-3165880,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1300,1300,1300,1300,Supported,Supported,12,100,100,52,56.00,100,2177,1513,2172,8441,115.00,demo.google.com,Cluster-c473761
VM-2164389,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),969,969,969,969,Supported,Supported,1,,,,2.00,,,,,,80.00,demo.google.com,Cluster-c344303
VM-1746557,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),906,906,906,906,Supported,Supported,4,,,,8.00,,,,,,50.00,demo.google.com,Cluster-c473761
VM-78398,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),2088,2088,2088,2088,Supported,Supported,4,,,,8.00,,,,,,400.00,demo.google.com,Cluster-c473761
VM-641243,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1388,1388,1388,1388,Supported,Supported,2,,,,4.00,,,,,,200.00,demo.google.com,Cluster-c473761
VM-1818776,"",Powered Off,Oracle Solaris 10 (64-bit),775,775,775,775,Supported,Supported,2,,,,2.00,,,,,,20.00,demo.google.com,Cluster-c862031
VM-2451511,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1464,1415,1464,1415,Supported,Supported,8,64,22,17,16.00,100,2229,2045,2229,1081,200.00,demo.google.com,Cluster-c473761
VM-2899373,PoweredOn,Powered Off,Red Hat Enterprise Linux 6 (64-bit),2067,2067,2067,2067,Supported,Supported,2,,,,6.00,,,,,,400.00,demo.google.com,Cluster-c473761
VM-2431936,PoweredOn,Powered Off,Red Hat Enterprise Linux 5 (32-bit),888,888,888,888,Supported,Supported,1,,,,2.00,,,,,,56.00,demo.google.com,Cluster-c473761
VM-704404,PoweredOn,Powered Off,Ubuntu Linux (64-bit),1616,1616,1616,1616,Supported,Supported,4,,,,7.81,,,,,,260.19,demo.google.com,Cluster-c344303
VM-515888,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),915,915,915,915,Supported,Supported,2,,,,4.00,,,,,,60.00,demo.google.com,Cluster-c862031
VM-3296500,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1246,1246,1246,1246,Supported,Supported,2,100,75,53,16.00,100,1342,1342,1267,4489,150.00,demo.google.com,Cluster-c473761
VM-288630,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1059,1059,1059,1059,Supported,Supported,2,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-3297762,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),847,836,847,836,Supported,Supported,2,72,6,2,4.00,75,1255,1247,399,358,40.00,demo.google.com,Cluster-c473761
