GCP Cloud Simulator for Google Demo Customer
,
Applied Filters
vCenter,demo.google.com
Datacenter,Datacenter-2
VM Match Filter,All Matched VMs
,
Card Settings
GCP Location,Iowa (us-central1)
Storage Type,Zonal
Storage Media,Optimal
Instance CPU,Intel Based
Match to standard instances only,No
Exclude E2 instances,No
Consider GPUs when,GPUs Already in Place
Match to GPUs providing,Best Performance
Include Sole Tenant Nodes,Yes
Allow Oversubscription,Yes
BYO Microsoft Licenses,Yes
Exclude Live Migration Nodes,No
Allow Desktop OS/MSDN,No
Term Length,3 Years
Instance Class,Regular
BYO Linux Licenses,Yes
,
Rightsizing Criteria
Rightsize VMs using,VM as Configured
,
Table Data
VM Name,Tags,VM State,Guest OS,VM Cost / Year ($),Instance Cost Portion ($),Sole Tenant Node Cost Portion ($),GPU Cost Portion ($),OS Cost Portion ($),Storage Cost Portion ($),Instance,Instance vCPU,Instance vRAM (GB),Sole Tenant Node,GCP GPU,Storage Media,vCPU,vCPU Peak Usage (%),vCPU 99th %-ile Usage (%),vCPU 95th %-ile Usage (%),vRAM (GB),vRAM Peak Usage (%),Peak IOPS,Peak Reads,Peak Writes,Peak Latency (ms),vDisk Capacity (GB),vCenter Name,Cluster Name
VM-427185,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),980,0,932,0,0,48,n1-custom,4,16.00," Node #3",0,HDD,4,,,,16.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-567857,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),789,0,693,0,0,96,n1-custom,4,8.00," Node #13",0,HDD,4,,,,8.00,,,,,,200.00,demo.google.com,Cluster-c473761
VM-3111845,PoweredOn,Powered On,"Linux 4.9.194 NAME=Buildroot
VERSION=2019.02.6
ID=buildroot
VERSION_ID=2019.02.6
PRETTY_NAME=""Buildroot 2019.02.6""
APPLIANCE_VERSION=""v2.4.0""",270,264,0,0,0,6,e2-standard-2,2,8.00,,0,HDD,2,100,47,8,8.00,100,18,0,18,5637,12.00,demo.google.com,Cluster-c473761
VM-1962747,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1726,0,1649,0,0,77,n1-custom,4,40.00," Node #12",0,HDD,4,,,,40.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-27841,PoweredOn,Powered Off,Other Linux (32-bit),47,47,0,0,0,0,f1-micro,0.2,0.60,,0,HDD,1,100,1,1,0.13,100,0,0,0,0,1.00,demo.google.com,Cluster-c473761
VM-3008490,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1228,0,1126,0,0,102,n1-custom,8,7.25," Node #13",0,SSD,8,23,1,1,4.00,100,253,138,252,1216,50.00,demo.google.com,Cluster-c473761
VM-2716982,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),366,0,347,0,0,19,n1-custom,2,4.00," Node #3",0,HDD,2,,,,4.00,,,,,,40.00,demo.google.com,Cluster-c473761
VM-1493143,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1172,0,932,0,0,240,n1-custom,4,16.00," Node #4",0,HDD,4,,,,16.00,,,,,,499.87,demo.google.com,Cluster-c344303
VM-1820994,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1028,0,932,0,0,96,n1-custom,4,16.00," Node #1",0,HDD,4,,,,16.00,,,,,,200.00,demo.google.com,Cluster-c473761
VM-446044_replica,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),316,0,287,0,0,29,n1-custom,2,2.00," Node #3",0,HDD,1,,,,2.00,,,,,,60.00,demo.google.com,Cluster-c473761
VM-122619,Hadoop;PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),389,0,287,0,0,102,n1-custom,2,2.00," Node #5",0,SSD,1,100,100,5,2.00,100,1335,1332,1154,14815,50.00,demo.google.com,Cluster-c473761
VM-515887,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),395,0,347,0,0,48,n1-custom,2,4.00," Node #6",0,HDD,2,,,,4.00,,,,,,100.00,demo.google.com,Cluster-c862031
VM-140368,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1256,0,1208,0,0,48,n1-custom,8,10.00," Node #5",0,HDD,8,,,,10.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-1827613,PoweredOn,Powered Off,Other Linux (64-bit),928,436,0,0,0,492,e2-custom,4,8.00,,0,HDD,4,,,,8.00,,,,,,1024.00,demo.google.com,Cluster-c473761
VM-427174,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),980,0,932,0,0,48,n1-custom,4,16.00," Node #2",0,HDD,4,,,,16.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-3154846,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),3090,0,3035,0,0,55,n1-custom,12,56.00," Node #2",0,HDD,12,,,,56.00,,,,,,115.00,demo.google.com,Cluster-c473761
VM-3077900,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),480,0,466,0,0,14,n1-custom,2,8.00," Node #8",0,HDD,2,,,,8.00,,,,,,30.00,demo.google.com,Cluster-c473761
VM-2727376,PoweredOn,Powered On,Red Hat Enterprise Linux 7 (64-bit),302,264,0,0,0,38,e2-standard-2,2,8.00,,0,HDD,2,48,5,3,8.00,98,62,0,62,5489,80.00,demo.google.com,Cluster-c473761
VM-2659415,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1728,0,932,0,0,796,n1-custom,4,16.00," Node #13",0,SSD,4,79,37,30,16.00,99,762,102,759,1688,390.00,demo.google.com,Cluster-c473761
VM-2011107,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1684,0,1626,0,0,58,n1-custom,8,24.00," Node #7",0,HDD,8,,,,24.00,,,,,,120.00,demo.google.com,Cluster-c473761
VM-122380,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),791,0,585,0,0,206,n1-custom,2,12.00," Node #3",0,HDD,2,,,,12.00,,,,,,430.00,demo.google.com,Cluster-c473761
VM-3285700,PoweredOn,Powered Off,Microsoft Windows Server 2003 (64-bit),2801,0,1864,0,0,937,n1-custom,8,32.00," Node #1",0,HDD,8,,,,31.99,,,,,,1952.11,demo.google.com,Cluster-c473761
VM-167581,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1004,0,884,0,0,120,n1-custom,2,22.00," Node #9",0,HDD,2,,,,22.00,,,,,,250.00,demo.google.com,Cluster-c472963
VM-1106428,PoweredOn,Powered Off,Red Hat Enterprise Linux 6 (64-bit),408,264,0,0,0,144,e2-standard-2,2,8.00,,0,HDD,1,,,,8.00,,,,,,300.00,demo.google.com,Cluster-c473761
VM-1746558,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),741,0,693,0,0,48,n1-custom,4,8.00," Node #9",0,HDD,4,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-122750,Hadoop;PoweredOn,Powered Off,Red Hat Enterprise Linux 5 (64-bit),132,132,0,0,0,0,e2-medium,1,4.00,,0,HDD,1,,,,1.00,,,,,,0.10,demo.google.com,Cluster-c473761
VM-1630754,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),495,0,466,0,0,29,n1-custom,2,8.00," Node #10",0,HDD,2,,,,8.00,,,,,,60.00,demo.google.com,Cluster-c473761
VM-169416,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),879,0,634,0,0,245,n1-custom,4,6.00," Node #6",0,SSD,3,100,41,10,6.00,100,2550,2526,968,2633,120.00,demo.google.com,Cluster-c473761
VM-2444291,PoweredOn,Powered On,Red Hat Enterprise Linux 7 (64-bit),576,528,0,0,0,48,e2-standard-4,4,16.00,,0,HDD,4,4,1,0,16.00,60,18,0,18,434,100.00,demo.google.com,Cluster-c473761
VM-29638,PoweredOn;win2008on;windows_power_on,Powered On,Microsoft Windows Server 2008 (32-bit),449,0,347,0,0,102,n1-custom,2,4.00," Node #11",0,SSD,2,100,56,34,4.00,100,3317,2397,1690,4176,50.00,demo.google.com,Cluster-c473761
VM-879746,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),371,0,347,0,0,24,n1-custom,2,4.00," Node #4",0,HDD,2,,,,4.00,,,,,,50.00,demo.google.com,Cluster-c473761
VM-316862,PoweredOn,Powered Off,Debian GNU/Linux 6 (64-bit),133,132,0,0,0,1,e2-medium,1,4.00,,0,HDD,1,,,,1.00,,,,,,2.00,demo.google.com,Cluster-c473761
VM-428148,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),772,0,466,0,0,306,n1-custom,2,8.00," Node #7",0,SSD,2,100,13,2,8.00,100,598,595,83,1107,150.00,demo.google.com,Cluster-c473761
VM-1399121,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1240,0,1148,0,0,92,n1-custom,8,8.00," Node #5",0,SSD,8,35,7,4,8.00,100,105,103,46,3708,45.00,demo.google.com,Cluster-c473761
VM-86491,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2003 Standard (32-bit),369,0,287,0,0,82,n1-custom,2,2.00," Node #11",0,SSD,2,100,69,50,2.00,100,6263,5057,2039,2293,40.00,demo.google.com,Cluster-c473761
VM-3300830,PoweredOn,Powered On,Red Hat Enterprise Linux 5 (32-bit),114,73,0,0,0,41,e2-micro,0.25,1.00,,0,SSD,2,16,14,7,1.00,41,157,148,63,21,20.00,demo.google.com,Cluster-c473761
VM-122302,Hadoop;PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1095,0,932,0,0,163,n1-custom,4,16.00," Node #12",0,SSD,4,100,6,2,16.00,100,2973,2972,1085,3644,80.00,demo.google.com,Cluster-c473761
VM-2644048,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),2075,0,1626,0,0,449,n1-custom,8,24.00," Node #10",0,SSD,8,77,20,13,24.00,100,2656,1240,2115,1650,220.00,demo.google.com,Cluster-c473761
VM-3298913,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),696,0,574,0,0,122,n1-custom,4,4.00," Node #5",0,SSD,4,75,32,4,4.00,100,1717,1653,752,1067,60.00,demo.google.com,Cluster-c473761
VM-122742,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),460,0,287,0,0,173,n1-custom,2,2.00," Node #6",0,HDD,1,,,,2.00,,,,,,360.00,demo.google.com,Cluster-c473761
VM-2876289,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),8833,0,1387,0,0,7446,n1-custom,8,16.00," Node #11",0,SSD,8,65,18,12,16.00,100,7846,3676,4740,3253,3650.00,demo.google.com,Cluster-c473761
VM-2631243,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),3351,0,3274,0,0,77,n1-custom,12,64.00," Node #9",0,HDD,12,,,,64.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-1322837,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),419,0,347,0,0,72,n1-custom,2,4.00," Node #7",0,HDD,2,,,,4.00,,,,,,150.00,demo.google.com,Cluster-c473761
VM-3169289,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),497,0,466,0,0,31,n1-custom,2,8.00," Node #6",0,HDD,2,,,,8.00,,,,,,65.00,demo.google.com,Cluster-c473761
VM-718580,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),837,0,693,0,0,144,n1-custom,4,8.00," Node #3",0,HDD,4,,,,8.00,,,,,,301.00,demo.google.com,Cluster-c473761
VM-3300577,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1425,0,813,0,0,612,n1-custom,4,12.00," Node #4",0,SSD,4,37,30,26,12.00,87,602,590,148,38,300.00,demo.google.com,Cluster-c473761
VM-123054,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1450,0,466,0,0,984,n1-custom,2,8.00," Node #4",0,HDD,2,,,,8.00,,,,,,2050.00,demo.google.com,Cluster-c473761
VM-34462,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),751,0,693,0,0,58,n1-custom,4,8.00," Node #1",0,HDD,4,,,,8.00,,,,,,120.00,demo.google.com,Cluster-c473761
VM-414376,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),874,0,466,0,0,408,n1-custom,2,8.00," Node #2",0,SSD,2,100,22,10,8.00,100,932,924,472,2495,200.00,demo.google.com,Cluster-c473761
VM-2874035,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1172,0,932,0,0,240,n1-custom,4,16.00," Node #6",0,HDD,4,,,,16.00,,,,,,500.00,demo.google.com,Cluster-c473761
VM-122336,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),627,0,574,0,0,53,n1-custom,4,4.00," Node #10",0,HDD,4,,,,4.00,,,,,,110.00,demo.google.com,Cluster-c473761
VM-433973,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),741,0,693,0,0,48,n1-custom,4,8.00," Node #5",0,HDD,4,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-2950524,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1034,0,932,0,0,102,n1-custom,4,16.00," Node #5",0,SSD,4,100,39,33,16.00,100,342,334,92,1178,50.00,demo.google.com,Cluster-c473761
VM-3231883,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),497,0,466,0,0,31,n1-custom,2,8.00," Node #7",0,HDD,2,,,,8.00,,,,,,65.00,demo.google.com,Cluster-c473761
VM-3279807,PoweredOn,Powered Off,Red Hat Enterprise Linux 6 (64-bit),4162,1954,0,0,0,2208,e2-custom,12,80.00,,0,HDD,12,,,,80.00,,,,,,4600.00,demo.google.com,Cluster-c473761
VM-113491,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),2875,0,1872,0,0,1003,n1-custom,8,32.25," Node #6",0,HDD,8,,,,32.00,,,,,,2090.00,demo.google.com,Cluster-c472963
VM-473751_replica,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),467,0,347,0,0,120,n1-custom,2,4.00," Node #9",0,HDD,2,,,,4.00,,,,,,250.00,demo.google.com,Cluster-c473761
VM-122634,Hadoop;PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),389,0,287,0,0,102,n1-custom,2,2.00," Node #7",0,SSD,1,100,5,3,2.00,100,782,537,776,1379,50.00,demo.google.com,Cluster-c473761
VM-122754,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 (32-bit),297,0,287,0,0,10,n1-custom,2,2.00," Node #12",0,HDD,1,,,,2.00,,,,,,20.00,demo.google.com,Cluster-c473761
VM-875839,PoweredOn,Powered Off,FreeBSD (64-bit),228,218,0,0,0,10,e2-custom,2,4.00,,0,HDD,2,,,,4.00,,,,,,20.00,demo.google.com,Cluster-c473761
VM-2716965,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),366,0,347,0,0,19,n1-custom,2,4.00," Node #8",0,HDD,2,,,,4.00,,,,,,40.00,demo.google.com,Cluster-c473761
VM-848312,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),765,0,693,0,0,72,n1-custom,4,8.00," Node #10",0,HDD,4,,,,8.00,,,,,,151.00,demo.google.com,Cluster-c473761
VM-2717129,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),3880,0,3729,0,0,151,n1-custom,16,64.00," Node #13",0,HDD,16,,,,64.00,,,,,,314.00,demo.google.com,Cluster-c473761
VM-3028160,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1071,0,932,0,0,139,n1-custom,4,16.00," Node #7",0,HDD,4,,,,16.00,,,,,,290.00,demo.google.com,Cluster-c862031
VM-1295378,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),739,0,585,0,0,154,n1-custom,2,12.00," Node #11",0,HDD,2,,,,12.00,,,,,,320.00,demo.google.com,Cluster-c344303
VM-2600282,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1066,0,932,0,0,134,n1-custom,4,16.00," Node #10",0,HDD,4,,,,16.00,,,,,,280.00,demo.google.com,Cluster-c473761
VM-2859262,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1148,0,1126,0,0,22,n1-custom,8,7.25," Node #12",0,HDD,8,,,,4.00,,,,,,45.00,demo.google.com,Cluster-c344303
VM-2444049,PoweredOn,Powered Off,Red Hat Enterprise Linux 7 (64-bit),180,132,0,0,0,48,e2-medium,1,4.00,,0,HDD,1,,,,1.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-1454305,PoweredOn,Powered On,Red Hat Enterprise Linux 6 (64-bit),386,264,0,0,0,122,e2-standard-2,2,8.00,,0,SSD,2,70,1,1,8.00,94,272,262,16,65,60.00,demo.google.com,Cluster-c473761
VM-122353,Hadoop;PoweredOn,Powered On,Other Linux (64-bit),254,132,0,0,0,122,e2-medium,1,4.00,,0,SSD,2,62,2,1,4.00,61,692,663,63,3026,60.00,demo.google.com,Cluster-c473761
VM-2957014,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),2048,0,932,0,0,1116,n1-custom,4,16.00," Node #9",0,HDD,4,,,,16.00,,,,,,2326.00,demo.google.com,Cluster-c344303
VM-448619,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),419,0,347,0,0,72,n1-custom,2,4.00," Node #13",0,HDD,2,,,,4.00,,,,,,150.00,demo.google.com,Cluster-c473761
VM-641263,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),2595,0,1063,0,0,1532,n1-custom,2,28.00," Node #7",0,SSD,2,100,88,69,28.00,100,3561,3560,3207,3732,751.00,demo.google.com,Cluster-c473761
VM-2859238_replica,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1481,0,1063,0,0,418,n1-custom,2,28.00," Node #5",0,HDD,2,,,,28.00,,,,,,870.00,demo.google.com,Cluster-c472963
VM-2962951,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),837,0,693,0,0,144,n1-custom,4,8.00," Node #9",0,HDD,4,,,,8.00,,,,,,300.00,demo.google.com,Cluster-c473761
VM-3226386,PoweredOn,Powered Off,Microsoft Windows Server 2016 (64-bit),1379,0,693,0,0,686,n1-custom,4,8.00," Node #8",0,HDD,4,,,,8.00,,,,,,1430.00,demo.google.com,Cluster-c473761
VM-15196,PoweredOn,Powered Off,Other Linux (32-bit),132,132,0,0,0,0,e2-medium,1,4.00,,0,HDD,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-1962761,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1726,0,1649,0,0,77,n1-custom,4,40.00," Node #9",0,HDD,4,,,,40.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-163498,PoweredOn,Powered Off,Microsoft Windows Server 2008 (32-bit),827,0,347,0,0,480,n1-custom,2,4.00," Node #12",0,HDD,2,,,,4.00,,,,,,1001.00,demo.google.com,Cluster-c473761
VM-1294234,PoweredOn,Powered Off,Other Linux (32-bit),132,132,0,0,0,0,e2-medium,1,4.00,,0,HDD,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-3166030,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),3270,0,3035,0,0,235,n1-custom,12,56.00," Node #13",0,SSD,12,100,59,41,56.00,100,1794,1145,1787,3956,115.00,demo.google.com,Cluster-c473761
VM-1764255,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),741,0,693,0,0,48,n1-custom,4,8.00," Node #13",0,HDD,4,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-2605107,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),385,0,347,0,0,38,n1-custom,2,4.00," Node #2",0,HDD,2,,,,4.00,,,,,,80.00,demo.google.com,Cluster-c862031
VM-892325,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1714,0,1637,0,0,77,n1-custom,6,32.00," Node #13",0,HDD,6,,,,32.00,,,,,,160.00,demo.google.com,Cluster-c344303
VM-2784331,PoweredOn,Powered On,Linux 3.10.0-957.el7.x86_64 CentOS Linux release 7.6.1810 (Core) ,180,132,0,0,0,48,e2-medium,1,4.00,,0,HDD,1,7,2,1,2.00,92,10,3,10,189,100.00,demo.google.com,Cluster-c473761
VM-122371,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1212,0,1159,0,0,53,n1-custom,6,16.00," Node #8",0,HDD,6,,,,16.00,,,,,,110.00,demo.google.com,Cluster-c473761
VM-775036,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),722,0,693,0,0,29,n1-custom,4,8.00," Node #12",0,HDD,4,,,,8.00,,,,,,60.00,demo.google.com,Cluster-c862031
VM-1851743,PoweredOn,Powered Off,Other Linux (64-bit),928,436,0,0,0,492,e2-custom,4,8.00,,0,HDD,4,,,,8.00,,,,,,1024.00,demo.google.com,Cluster-c862031
VM-122718,Hadoop;PoweredOn;win2008on;windows_power_on,Powered On,Microsoft Windows Server 2008 (32-bit),1460,0,1052,0,0,408,n1-custom,4,20.00," Node #3",0,SSD,4,100,24,14,20.00,100,1692,1686,856,1058,200.00,demo.google.com,Cluster-c473761
VM-1294232,PoweredOn,Powered Off,Other Linux (32-bit),132,132,0,0,0,0,e2-medium,1,4.00,,0,HDD,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-1991550,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1218,0,932,0,0,286,n1-custom,4,16.00," Node #3",0,SSD,4,74,17,6,16.00,100,1972,1968,1388,2077,140.00,demo.google.com,Cluster-c473761
VM-3178933,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),2218,0,466,0,0,1752,n1-custom,2,8.00," Node #11",0,HDD,2,,,,8.00,,,,,,3650.00,demo.google.com,Cluster-c473761
VM-1454307,PoweredOn,Powered On,Red Hat Enterprise Linux 6 (64-bit),293,264,0,0,0,29,e2-standard-2,2,8.00,,0,HDD,2,9,0,0,8.00,23,8,0,8,73,60.00,demo.google.com,Cluster-c473761
VM-427172,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),385,0,347,0,0,38,n1-custom,2,4.00," Node #3",0,HDD,2,,,,4.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-1200373,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),361,0,347,0,0,14,n1-custom,2,4.00," Node #1",0,HDD,2,,,,4.00,,,,,,30.00,demo.google.com,Cluster-c473761
VM-1991627,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1401,0,932,0,0,469,n1-custom,4,16.00," Node #4",0,SSD,4,100,43,29,16.00,100,4261,4228,1280,2208,230.00,demo.google.com,Cluster-c473761
VM-3188949,PoweredOn,Powered Off,Other Linux (32-bit),132,132,0,0,0,0,e2-medium,1,4.00,,0,HDD,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-427165,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),385,0,347,0,0,38,n1-custom,2,4.00," Node #6",0,HDD,2,,,,4.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-1486025,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1591,0,1387,0,0,204,n1-custom,8,16.00," Node #1",0,SSD,8,64,31,22,16.00,100,1438,1395,1405,1774,100.00,demo.google.com,Cluster-c473761
VM-122687,Hadoop;PoweredOn,Powered Off,Microsoft Windows Server 2008 (64-bit),299,0,287,0,0,12,n1-custom,2,2.00," Node #13",0,HDD,1,,,,2.00,,,,,,25.00,demo.google.com,Cluster-c473761
VM-2753859_replica,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),731,0,693,0,0,38,n1-custom,4,8.00," Node #6",0,HDD,4,,,,8.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-2339042,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),376,0,347,0,0,29,n1-custom,2,4.00," Node #11",0,HDD,2,,,,4.00,,,,,,60.00,demo.google.com,Cluster-c862031
VM-442584,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),833,0,466,0,0,367,n1-custom,2,8.00," Node #3",0,SSD,2,100,14,6,8.00,100,3283,3282,817,1876,180.00,demo.google.com,Cluster-c473761
VM-869280,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1635,0,932,0,0,703,n1-custom,4,16.00," Node #11",0,HDD,4,,,,16.00,,,,,,1465.00,demo.google.com,Cluster-c473761
VM-2186534,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),390,0,347,0,0,43,n1-custom,2,4.00," Node #4",0,HDD,2,,,,4.00,,,,,,90.00,demo.google.com,Cluster-c344303
VM-874035,PoweredOn,Powered Off,FreeBSD (64-bit),228,218,0,0,0,10,e2-custom,2,4.00,,0,HDD,2,,,,4.00,,,,,,20.00,demo.google.com,Cluster-c473761
VM-603021_replica,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1196,0,1148,0,0,48,n1-custom,8,8.00," Node #4",0,HDD,8,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-446044,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),316,0,287,0,0,29,n1-custom,2,2.00," Node #8",0,HDD,1,,,,2.00,,,,,,60.00,demo.google.com,Cluster-c862031
VM-123078,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1693,0,1387,0,0,306,n1-custom,8,16.00," Node #12",0,SSD,8,45,23,16,16.00,100,2052,2045,876,1385,150.00,demo.google.com,Cluster-c473761
VM-2779962,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),421,0,287,0,0,134,n1-custom,2,2.00," Node #9",0,HDD,1,,,,2.00,,,,,,280.00,demo.google.com,Cluster-c862031
VM-101431,PoweredOn,Powered Off,Other Linux (32-bit),132,132,0,0,0,0,e2-medium,1,4.00,,0,HDD,1,,,,0.13,,,,,,1.00,demo.google.com,Cluster-c473761
VM-480495,PoweredOn;PowerOn/Win2008R2;wave1;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1270,0,1148,0,0,122,n1-custom,8,8.00," Node #1",0,SSD,8,43,12,5,8.00,100,803,696,799,737,60.00,demo.google.com,Cluster-c473761
VM-2717130,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),759,0,693,0,0,66,n1-custom,4,8.00," Node #2",0,HDD,4,,,,8.00,,,,,,137.00,demo.google.com,Cluster-c473761
VM-907024,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),904,0,585,0,0,319,n1-custom,2,12.00," Node #12",0,HDD,2,,,,12.00,,,,,,665.00,demo.google.com,Cluster-c472963
VM-2186157,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),722,0,693,0,0,29,n1-custom,4,8.00," Node #11",0,HDD,4,,,,8.00,,,,,,60.00,demo.google.com,Cluster-c473761
